pseudo_id,sample_ratio_tier,label,spatial_block_id,spatial_block_name,latitude,longitude,min_distance_to_landslide_m,elevation,slope,aspect,plan_curvature,profile_curvature,twi,spi,landcover_code,landcover_name,ndvi_mean,soil_clay_fraction,soil_sand_fraction,soil_bulk_density,soil_ph,lithology_major,lithology_code,distance_to_roads,distance_to_streams,event_date,event_year,temporal_quality,rainfall_event_day,ari_3,ari_7,ari_15,ari_30,max_1day_7d,max_3day_30d,rainy_days_7d,rainy_days_15d,rainy_days_30d
NEG_2402,1:3,0,1,Garo Hills Block,25.035206,89.821221,45415.6,25.00,35.05,319.23,0.002456,0.001489,3.8648,38.8148,10,Tree cover,0.768,28.6,47.3,1.43,5.2,Mixed Sedimentary,SM,146.7,1680.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2403,1:3,0,1,Garo Hills Block,25.279337,90.107462,11155.7,52.63,28.84,130.38,0.002465,-0.000426,5.0906,47.4086,10,Tree cover,0.787,26.8,51.0,1.42,5.3,Mixed Sedimentary,SM,1176.6,1272.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2404,1:3,0,1,Garo Hills Block,25.301028,90.339982,13616.2,62.52,27.50,79.13,0.004173,0.000437,5.1975,49.3645,10,Tree cover,0.774,26.0,44.2,1.41,4.9,Mixed Sedimentary,SM,5255.6,4818.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2405,1:3,0,5,Jaintia Hills Block,25.050802,92.573378,12870.9,694.62,25.69,235.11,0.002326,0.001175,4.6525,29.4549,10,Tree cover,0.816,29.1,52.5,1.43,5.3,Siliciclastic Sedimentary,SS,5407.8,315.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2406,1:3,0,5,Jaintia Hills Block,25.028881,92.045051,16035.4,1010.58,26.71,220.77,-0.000234,0.002555,4.5185,35.4818,10,Tree cover,0.807,28.4,48.8,1.43,5.0,Siliciclastic Sedimentary,SS,1336.8,377.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2407,1:3,0,5,Jaintia Hills Block,25.184320,92.582300,16633.8,718.34,21.63,139.83,-0.003359,-0.000595,5.4669,22.1741,10,Tree cover,0.824,29.8,52.3,1.44,5.3,Siliciclastic Sedimentary,SS,9229.7,3569.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2408,1:3,0,4,Ri-Bhoi Block,25.984220,91.794398,5704.9,1200.38,16.05,43.71,0.000238,0.002280,6.0318,22.8994,10,Tree cover,0.825,35.1,38.1,1.36,4.5,Metamorphic,MT,3531.3,889.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2409,1:3,0,1,Garo Hills Block,25.746013,89.816284,25375.2,25.18,24.09,350.99,-0.001237,0.002062,5.0128,45.8360,10,Tree cover,0.703,30.3,47.1,1.33,5.2,Mixed Sedimentary,SM,785.6,1859.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2410,1:3,0,4,Ri-Bhoi Block,26.083661,92.477389,23744.6,719.12,31.20,348.45,-0.004702,0.000172,4.4703,53.2086,10,Tree cover,0.824,34.2,38.2,1.38,4.5,Metamorphic,MT,2515.7,8415.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2411,1:3,0,4,Ri-Bhoi Block,25.986715,91.810696,4517.0,1227.03,17.89,46.93,-0.000981,0.002270,5.8784,23.8384,10,Tree cover,0.826,35.1,38.1,1.36,4.5,Metamorphic,MT,2124.8,1533.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2412,1:3,0,5,Jaintia Hills Block,25.392370,92.525628,3027.2,994.46,20.20,96.29,0.000617,-0.002351,5.5915,36.5408,10,Tree cover,0.718,34.1,38.2,1.37,4.5,Metamorphic,MT,858.6,1324.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2413,1:3,0,2,West Khasi Block,25.334838,91.516270,5362.7,1281.05,14.57,122.52,-0.003191,-0.000737,6.1945,35.4471,10,Tree cover,0.754,25.9,51.6,1.32,4.7,Plutonic Acidic,PA,192.3,1456.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2414,1:3,0,5,Jaintia Hills Block,25.127709,92.611965,19312.4,664.66,19.12,183.62,0.000626,-0.000163,5.4503,18.0372,10,Tree cover,0.830,30.3,51.3,1.44,5.4,Siliciclastic Sedimentary,SS,12880.0,627.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2415,1:3,0,1,Garo Hills Block,25.172032,90.485935,15317.8,104.35,19.30,21.01,0.004075,-0.000334,5.6092,20.2139,10,Tree cover,0.827,30.0,49.0,1.44,4.8,Mixed Sedimentary,SM,7.4,2109.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2416,1:3,0,5,Jaintia Hills Block,25.622785,92.130484,6313.2,1486.86,32.47,235.17,0.001379,0.001304,4.0095,37.2232,10,Tree cover,0.654,27.4,46.8,1.29,4.8,Metamorphic,MT,662.5,423.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2417,1:3,0,1,Garo Hills Block,25.688899,90.508008,13144.6,25.00,27.27,325.33,0.003548,-0.000474,4.5542,48.5102,10,Tree cover,0.674,29.3,49.9,1.32,4.8,Mixed Sedimentary,SM,4928.3,1942.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2418,1:3,0,5,Jaintia Hills Block,25.021018,92.109309,13994.8,1019.38,33.32,227.57,0.001705,0.000154,3.9748,42.2918,10,Tree cover,0.804,28.1,46.0,1.43,4.9,Siliciclastic Sedimentary,SS,342.4,2019.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2419,1:3,0,4,Ri-Bhoi Block,26.084024,92.270235,3883.4,919.89,26.07,351.68,-0.003304,-0.000482,4.8792,47.4622,10,Tree cover,0.824,34.2,44.7,1.38,4.9,Metamorphic,MT,246.4,1143.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2420,1:3,0,5,Jaintia Hills Block,25.517023,92.556490,5852.2,839.44,17.11,240.99,0.000117,0.002926,5.3731,18.0930,10,Tree cover,0.659,30.0,38.6,1.33,4.5,Metamorphic,MT,409.5,584.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2421,1:3,0,2,West Khasi Block,25.462635,91.401049,4203.6,1192.78,33.85,189.07,-0.002142,-0.001019,4.2293,27.4199,10,Tree cover,0.679,31.9,46.4,1.35,5.1,Metamorphic,MT,2608.9,116.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2422,1:3,0,2,West Khasi Block,25.535300,91.165253,4038.4,880.79,20.47,317.05,0.000280,-0.002397,5.0531,18.1525,10,Tree cover,0.655,29.3,38.7,1.33,4.5,Metamorphic,MT,1637.7,2682.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2423,1:3,0,4,Ri-Bhoi Block,25.857206,91.406645,6622.3,1136.78,33.80,140.38,0.001130,0.002091,4.6240,26.8984,10,Tree cover,0.772,32.1,46.5,1.31,5.1,Metamorphic,MT,903.3,3123.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2424,1:3,0,1,Garo Hills Block,25.362054,90.587382,11007.0,93.96,25.00,58.60,0.002405,-0.001005,5.3001,45.9616,10,Tree cover,0.737,23.8,52.6,1.39,5.0,Mixed Sedimentary,SM,350.6,8967.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2425,1:3,0,2,West Khasi Block,25.060767,91.578745,12091.9,1129.87,30.03,271.15,0.003555,0.000465,4.3339,28.6840,10,Tree cover,0.819,29.3,44.1,1.43,5.1,Siliciclastic Sedimentary,SS,579.2,675.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2426,1:3,0,1,Garo Hills Block,25.268358,90.251808,4035.8,38.28,28.18,123.08,-0.000994,0.001717,5.1364,44.4421,10,Tree cover,0.792,27.2,45.1,1.42,5.0,Mixed Sedimentary,SM,2819.7,1956.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2427,1:3,0,4,Ri-Bhoi Block,25.726136,91.877688,2195.5,1655.95,26.73,292.04,-0.003470,-0.000817,4.7247,50.0372,10,Tree cover,0.692,28.0,39.0,1.28,4.3,Metamorphic,MT,516.2,2175.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2428,1:3,0,4,Ri-Bhoi Block,25.832327,91.335910,13446.9,981.93,31.81,135.45,0.004193,-0.000323,4.7167,33.3353,10,Tree cover,0.757,31.3,44.6,1.30,4.9,Metamorphic,MT,981.6,132.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2429,1:3,0,4,Ri-Bhoi Block,25.985579,92.655845,20861.9,528.73,23.97,141.38,-0.001566,-0.002030,5.3948,25.5911,10,Tree cover,0.826,35.1,41.7,1.36,4.7,Metamorphic,MT,31.8,1571.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2430,1:3,0,4,Ri-Bhoi Block,25.891961,91.738560,5350.7,1374.28,24.93,44.03,0.000649,-0.000301,5.3920,19.2931,10,Tree cover,0.791,33.3,38.8,1.32,4.6,Metamorphic,MT,4098.1,2865.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2431,1:3,0,5,Jaintia Hills Block,25.348019,92.797982,11158.3,592.69,14.23,112.91,-0.000456,-0.001849,6.1958,34.6874,10,Tree cover,0.746,34.9,46.4,1.38,5.1,Metamorphic,MT,1586.0,2216.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2432,1:3,0,1,Garo Hills Block,25.316067,90.418104,21561.7,29.38,17.29,49.44,-0.000380,-0.000386,6.0031,38.5236,10,Tree cover,0.766,25.4,46.1,1.41,4.8,Mixed Sedimentary,SM,444.8,224.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2433,1:3,0,1,Garo Hills Block,25.497526,89.973364,3671.8,25.00,22.98,303.96,0.001501,-0.000132,4.9676,19.3524,10,Tree cover,0.665,23.0,52.9,1.35,5.4,Mixed Sedimentary,SM,696.7,489.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2434,1:3,0,4,Ri-Bhoi Block,26.076774,91.594722,7641.5,1008.83,34.33,354.84,0.004688,-0.000040,4.2474,55.5582,10,Tree cover,0.825,34.4,43.9,1.38,4.9,Metamorphic,MT,440.4,332.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2435,1:3,0,3,East Khasi Block,25.621508,91.800179,3020.0,1692.54,25.09,308.81,0.000121,-0.002814,4.5989,32.5466,10,Tree cover,0.653,27.4,38.1,1.30,4.3,Metamorphic,MT,120.0,2403.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2436,1:3,0,1,Garo Hills Block,25.556786,89.897794,8301.9,84.20,15.34,314.84,0.001646,-0.001077,5.4165,19.1335,10,Tree cover,0.651,24.6,50.7,1.33,5.3,Mixed Sedimentary,SM,179.0,246.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2437,1:3,0,4,Ri-Bhoi Block,25.681296,91.984330,1700.9,1591.40,26.35,221.81,0.004555,0.000046,4.6057,46.4162,10,Tree cover,0.671,27.3,42.7,1.28,4.6,Metamorphic,MT,1081.4,1161.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2438,1:3,0,5,Jaintia Hills Block,25.470089,92.109751,2592.7,1522.45,32.11,195.67,-0.004179,0.000072,4.3393,25.0743,10,Tree cover,0.676,31.6,46.6,1.35,4.8,Metamorphic,MT,493.9,147.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2439,1:3,0,1,Garo Hills Block,25.265161,90.474894,16800.5,85.17,24.80,44.13,-0.000838,-0.000220,5.4039,40.6313,10,Tree cover,0.794,27.4,48.5,1.42,4.8,Mixed Sedimentary,SM,495.7,605.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2440,1:3,0,1,Garo Hills Block,25.194330,90.934584,10658.9,359.05,23.84,104.06,0.002048,0.000085,5.3239,24.4009,10,Tree cover,0.822,29.6,44.1,1.44,5.4,Mixed Sedimentary,SM,167.8,702.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2441,1:3,0,4,Ri-Bhoi Block,25.934773,92.325132,16361.7,1006.03,19.34,46.69,-0.002741,-0.000877,5.8473,18.4085,10,Tree cover,0.811,34.4,42.6,1.34,4.8,Metamorphic,MT,1224.0,3691.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2442,1:3,0,2,West Khasi Block,25.433450,91.596812,1644.3,1442.19,34.03,34.84,-0.004508,-0.000293,4.3312,36.4009,10,Tree cover,0.694,32.9,43.8,1.36,4.6,Metamorphic,MT,557.7,870.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2443,1:3,0,1,Garo Hills Block,25.798482,90.535681,9625.5,68.30,24.55,23.58,-0.000504,0.001766,5.1822,37.6940,10,Tree cover,0.735,30.0,51.1,1.34,4.9,Mixed Sedimentary,SM,1469.7,1304.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2444,1:3,0,5,Jaintia Hills Block,25.201592,92.764893,13938.3,503.04,25.28,135.11,0.004003,0.000264,5.2318,26.3097,10,Tree cover,0.820,29.4,45.1,1.43,5.3,Siliciclastic Sedimentary,SS,5083.0,146.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2445,1:3,0,4,Ri-Bhoi Block,25.686962,92.793318,27478.7,615.13,23.94,239.58,0.001110,-0.000811,4.8148,44.5549,10,Tree cover,0.673,27.4,46.3,1.28,5.1,Metamorphic,MT,915.2,180.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2446,1:3,0,3,East Khasi Block,25.384776,91.944247,4029.2,1641.62,24.78,130.81,0.000045,0.002586,5.2504,42.2149,10,Tree cover,0.723,34.3,41.2,1.38,4.5,Metamorphic,MT,80.3,290.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2447,1:3,0,1,Garo Hills Block,25.260412,90.596661,4912.9,25.00,34.35,68.68,0.000247,0.000512,4.6348,47.9795,10,Tree cover,0.796,27.5,52.8,1.42,5.0,Mixed Sedimentary,SM,3256.7,1838.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2448,1:3,0,1,Garo Hills Block,25.572854,90.774835,3438.7,349.10,19.69,224.01,-0.002083,-0.000020,5.0440,21.2396,10,Tree cover,0.650,25.2,49.4,1.33,5.3,Mixed Sedimentary,SM,1462.4,316.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2449,1:3,0,1,Garo Hills Block,25.201031,90.601786,3226.3,25.00,32.24,62.71,-0.004949,0.000018,4.6732,28.4430,10,Tree cover,0.820,29.4,52.9,1.44,5.0,Mixed Sedimentary,SM,299.8,1310.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2450,1:3,0,3,East Khasi Block,25.058608,91.948492,15736.1,1190.90,29.66,231.41,-0.002857,-0.000672,4.3571,29.1180,10,Tree cover,0.818,39.9,23.4,1.32,5.5,Volcanic Basic,VB,206.8,151.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2451,1:3,0,1,Garo Hills Block,25.551486,90.087441,7892.6,48.35,22.88,230.12,0.004080,0.000497,4.8235,19.1749,10,Tree cover,0.652,24.4,51.7,1.33,5.3,Mixed Sedimentary,SM,757.1,984.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2452,1:3,0,1,Garo Hills Block,25.205430,90.112730,11616.0,89.21,29.82,142.72,-0.004638,-0.000214,4.8802,28.7965,10,Tree cover,0.819,29.3,50.8,1.43,5.3,Mixed Sedimentary,SM,778.5,313.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2453,1:3,0,1,Garo Hills Block,25.681600,90.087342,9375.0,41.31,33.24,224.65,-0.004315,-0.000402,4.0554,53.9048,10,Tree cover,0.671,29.1,51.7,1.32,5.3,Mixed Sedimentary,SM,944.5,1306.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2454,1:3,0,1,Garo Hills Block,25.834625,89.862558,31016.5,126.73,28.57,34.09,0.004568,0.000254,4.9828,31.1579,10,Tree cover,0.758,29.3,49.2,1.35,5.3,Mixed Sedimentary,SM,3544.3,2339.8,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2455,1:3,0,5,Jaintia Hills Block,25.289326,92.516533,3835.4,886.18,21.29,88.07,-0.002668,0.001385,5.6968,41.0486,10,Tree cover,0.781,26.4,53.1,1.42,5.2,Siliciclastic Sedimentary,SS,1553.2,1829.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2456,1:3,0,1,Garo Hills Block,25.796014,90.022553,21096.5,25.00,25.21,114.84,-0.001448,0.001783,5.1202,38.7816,10,Tree cover,0.734,30.1,53.0,1.34,5.4,Mixed Sedimentary,SM,2200.6,2732.1,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2457,1:3,0,4,Ri-Bhoi Block,25.906816,91.303757,14798.0,887.96,27.15,111.63,-0.000541,-0.002562,5.2254,18.2666,10,Tree cover,0.798,33.7,43.4,1.33,4.9,Metamorphic,MT,1254.3,2426.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2458,1:3,0,4,Ri-Bhoi Block,25.934526,91.632256,5440.0,1222.10,27.16,62.15,-0.003877,0.000608,5.2218,18.5569,10,Tree cover,0.811,34.4,42.4,1.34,4.8,Metamorphic,MT,2777.4,10259.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2459,1:3,0,4,Ri-Bhoi Block,25.756380,92.830180,27693.6,496.65,14.76,230.31,-0.000371,0.002301,5.8005,34.3900,10,Tree cover,0.709,28.7,46.8,1.28,5.1,Metamorphic,MT,118.4,531.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2460,1:3,0,3,East Khasi Block,25.270922,91.703034,3809.5,1412.72,27.29,45.93,-0.001087,-0.002021,5.2097,44.1538,10,Tree cover,0.791,27.1,47.2,1.42,5.1,Siliciclastic Sedimentary,SS,1213.6,556.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2461,1:3,0,1,Garo Hills Block,25.517147,89.920328,6155.8,57.96,17.02,319.62,-0.000182,-0.002891,5.3800,18.0898,10,Tree cover,0.659,23.4,51.5,1.34,5.4,Mixed Sedimentary,SM,324.8,71.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2462,1:3,0,1,Garo Hills Block,25.035628,90.163647,24843.7,25.00,26.80,219.54,0.000005,-0.002268,4.5258,33.8068,10,Tree cover,0.810,28.6,48.6,1.43,5.2,Mixed Sedimentary,SM,323.2,318.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2463,1:3,0,4,Ri-Bhoi Block,25.721019,91.529847,4703.3,1339.86,19.15,220.40,0.001655,0.001488,5.3121,40.9791,10,Tree cover,0.690,27.9,45.9,1.28,5.0,Metamorphic,MT,471.1,7005.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2464,1:3,0,1,Garo Hills Block,25.617704,89.897163,9856.3,31.64,23.72,311.90,0.000795,0.002517,4.7062,30.8880,10,Tree cover,0.653,26.9,50.7,1.32,5.3,Mixed Sedimentary,SM,142.6,707.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2465,1:3,0,5,Jaintia Hills Block,25.526847,92.620100,8471.8,849.01,21.60,220.40,0.002052,-0.000404,4.9852,18.0033,10,Tree cover,0.657,29.6,40.3,1.33,4.7,Metamorphic,MT,484.4,926.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2466,1:3,0,3,East Khasi Block,25.449399,91.706014,3247.2,1572.21,29.70,358.51,0.003777,-0.000122,4.6140,29.6403,10,Tree cover,0.686,32.4,39.7,1.36,4.4,Metamorphic,MT,256.6,228.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2467,1:3,0,4,Ri-Bhoi Block,25.862204,92.190972,3791.3,1159.94,34.07,99.85,-0.001163,0.002244,4.6134,25.6546,10,Tree cover,0.775,32.3,46.7,1.31,5.1,Metamorphic,MT,3841.6,1126.9,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2468,1:3,0,5,Jaintia Hills Block,25.580822,92.416753,5012.7,1115.25,26.16,311.40,0.001080,0.000600,4.5179,23.7694,10,Tree cover,0.650,28.1,39.3,1.31,4.6,Metamorphic,MT,1036.6,2653.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2469,1:3,0,5,Jaintia Hills Block,25.442688,92.510514,4613.6,961.61,27.67,24.19,0.004237,-0.000165,4.8032,30.5467,10,Tree cover,0.689,32.6,38.1,1.36,4.5,Metamorphic,MT,963.3,49.0,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2470,1:3,0,1,Garo Hills Block,25.279445,90.654660,4742.2,77.04,26.05,101.14,0.000724,-0.002484,5.3138,44.5830,10,Tree cover,0.787,26.8,53.0,1.42,5.1,Mixed Sedimentary,SM,429.7,1161.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2471,1:3,0,5,Jaintia Hills Block,25.077370,92.226525,5274.9,1099.09,24.62,291.42,-0.004741,0.000146,4.8201,23.4277,10,Tree cover,0.823,29.7,44.2,1.44,4.8,Siliciclastic Sedimentary,SS,241.7,661.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2472,1:3,0,1,Garo Hills Block,25.470420,90.498806,16318.5,80.20,27.44,346.60,0.003603,0.000832,4.7116,23.9781,10,Tree cover,0.676,22.6,49.5,1.35,4.8,Mixed Sedimentary,SM,1638.2,3631.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2473,1:3,0,5,Jaintia Hills Block,25.270333,92.549270,7312.9,807.62,23.33,106.44,-0.000075,0.002864,5.5260,40.2525,10,Tree cover,0.791,27.2,52.9,1.42,5.3,Siliciclastic Sedimentary,SS,4816.4,1521.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2474,1:3,0,4,Ri-Bhoi Block,25.920630,91.488269,6667.8,1094.12,19.71,127.89,0.003718,-0.000252,5.8231,18.0094,10,Tree cover,0.805,34.1,46.7,1.33,5.1,Metamorphic,MT,1643.1,1538.6,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2475,1:3,0,4,Ri-Bhoi Block,25.685400,91.246693,6561.3,1023.57,23.99,283.51,0.004422,-0.000343,4.8062,44.4163,10,Tree cover,0.673,27.3,41.2,1.28,4.7,Metamorphic,MT,2014.3,1140.7,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2476,1:3,0,5,Jaintia Hills Block,25.443000,92.592204,7676.0,842.55,28.72,176.63,-0.004246,-0.000152,4.7180,30.9395,10,Tree cover,0.689,32.6,39.5,1.36,4.6,Metamorphic,MT,1488.0,999.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2477,1:3,0,2,West Khasi Block,25.155662,91.076263,5360.7,627.71,24.13,13.37,-0.001987,-0.001715,5.1605,18.9627,10,Tree cover,0.829,30.2,47.3,1.44,5.2,Siliciclastic Sedimentary,SS,3103.2,1890.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2478,1:3,0,2,West Khasi Block,25.392127,91.319360,6433.2,1067.38,26.53,135.61,-0.000579,-0.002397,5.0859,42.4033,10,Tree cover,0.718,34.1,44.0,1.37,4.9,Metamorphic,MT,829.8,3030.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2479,1:3,0,2,West Khasi Block,25.514242,91.382613,2042.9,1212.24,27.09,213.86,0.000455,-0.001750,4.5833,18.2602,10,Tree cover,0.660,30.0,46.0,1.33,5.0,Metamorphic,MT,1147.7,16.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2480,1:3,0,2,West Khasi Block,25.171112,91.365082,3610.1,981.48,27.54,156.26,-0.004021,0.000324,4.9465,21.0175,10,Tree cover,0.827,30.0,51.0,1.44,4.8,Siliciclastic Sedimentary,SS,384.7,1870.5,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2481,1:3,0,1,Garo Hills Block,25.281812,90.362211,15132.0,35.84,29.15,68.01,0.002676,-0.000619,5.0667,48.2100,10,Tree cover,0.785,26.7,44.5,1.42,4.8,Mixed Sedimentary,SM,6349.7,5994.2,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2482,1:3,0,5,Jaintia Hills Block,25.090021,92.126090,6141.5,1118.23,27.25,210.09,0.004093,0.000516,4.6543,21.6730,10,Tree cover,0.826,36.8,25.5,1.31,5.7,Carbonate Sedimentary,SC,582.5,678.3,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEG_2483,1:3,0,3,East Khasi Block,25.481637,91.711263,2738.1,1643.76,26.15,340.72,0.002700,-0.001257,4.7718,21.6982,10,Tree cover,0.671,31.2,39.6,1.35,4.3,Metamorphic,MT,739.0,780.4,NA,NA,NO_EVENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
